customer_id,age,age_group,gender,annual_income,loan_amount,loan_purpose,employment_length_years,credit_history_years,num_open_credit_lines,debt_to_income_ratio,has_previous_default,delinquent_2yrs,risk_label,batch_month
CUST_100997,38,Working Age (25-55),Female,54700.0,27800,debt_consolidation,1,14,6,0.3236,0,0,0,Month_5
CUST_100998,24,Young (<25),Male,78300.0,22800,home_improvement,0,9,4,0.2648,0,0,0,Month_5
CUST_100999,31,Working Age (25-55),Male,17600.0,8000,small_business,6,14,7,0.5355,0,0,1,Month_5
CUST_100000,35,Working Age (25-55),Male,31200.0,6300,major_purchase,3,15,8,0.204,0,0,0,Month_6
CUST_100001,44,Working Age (25-55),Male,72900.0,39000,home_improvement,0,20,10,0.1766,0,1,1,Month_6
CUST_100002,65,Senior (>55),Male,30300.0,9900,credit_card,1,24,5,0.3675,0,0,0,Month_6
CUST_100003,29,Working Age (25-55),Male,32500.0,14100,credit_card,11,14,4,0.495,1,0,1,Month_6
CUST_100004,49,Working Age (25-55),Male,77500.0,34100,credit_card,7,19,6,0.422,0,3,1,Month_6
CUST_100005,42,Working Age (25-55),Male,15000.0,3700,credit_card,2,13,10,0.2927,1,0,1,Month_6
CUST_100006,49,Working Age (25-55),Female,30700.0,4600,debt_consolidation,7,14,6,0.2404,0,0,0,Month_6
CUST_100007,31,Working Age (25-55),Male,68200.0,29500,home_improvement,0,9,5,0.4857,0,0,1,Month_6
CUST_100008,54,Working Age (25-55),Female,21300.0,2800,credit_card,4,17,5,0.2681,0,0,0,Month_6
CUST_100009,46,Working Age (25-55),Female,23800.0,7700,credit_card,14,15,6,0.2654,0,0,0,Month_6
CUST_100010,36,Working Age (25-55),Male,19800.0,8300,credit_card,4,8,14,0.4252,0,0,1,Month_6
CUST_100011,50,Working Age (25-55),Male,32300.0,7700,debt_consolidation,3,15,8,0.4029,0,0,0,Month_6
CUST_100012,41,Working Age (25-55),Female,47800.0,12700,debt_consolidation,22,13,8,0.3435,0,3,0,Month_6
CUST_100013,71,Senior (>55),Female,17400.0,4800,major_purchase,6,20,5,0.4181,1,0,1,Month_6
CUST_100014,57,Senior (>55),Female,30900.0,9400,credit_card,2,17,9,0.2128,0,2,0,Month_6
CUST_100015,54,Working Age (25-55),Male,38400.0,10800,credit_card,1,16,4,0.4238,0,2,1,Month_6
CUST_100016,40,Working Age (25-55),Male,23600.0,6900,debt_consolidation,10,19,11,0.2074,0,2,0,Month_6
CUST_100017,36,Working Age (25-55),Male,102600.0,50000,home_improvement,0,15,8,0.165,0,0,0,Month_6
CUST_100018,46,Working Age (25-55),Female,49500.0,20500,debt_consolidation,6,16,6,0.325,0,0,0,Month_6
CUST_100019,42,Working Age (25-55),Male,78200.0,33100,debt_consolidation,3,14,3,0.2877,0,0,0,Month_6
CUST_100020,20,Young (<25),Female,39500.0,9900,debt_consolidation,2,3,3,0.2637,0,0,0,Month_6
CUST_100021,37,Working Age (25-55),Female,110800.0,29600,debt_consolidation,10,18,9,0.2764,1,0,0,Month_6
CUST_100022,48,Working Age (25-55),Male,47800.0,20900,debt_consolidation,12,17,6,0.5092,0,0,1,Month_6
CUST_100023,40,Working Age (25-55),Male,72400.0,38900,credit_card,2,11,12,0.2912,0,0,0,Month_6
CUST_100024,51,Working Age (25-55),Male,15000.0,5200,debt_consolidation,0,13,6,0.335,0,1,1,Month_6
CUST_100025,33,Working Age (25-55),Male,122300.0,23500,credit_card,0,17,12,0.4195,0,0,0,Month_6
CUST_100026,36,Working Age (25-55),Male,61200.0,30900,major_purchase,2,13,9,0.3154,0,1,1,Month_6
CUST_100027,23,Young (<25),Male,76100.0,33200,debt_consolidation,5,5,6,0.4075,0,1,1,Month_6
CUST_100028,35,Working Age (25-55),Male,53000.0,11200,home_improvement,2,14,8,0.2271,0,0,0,Month_6
CUST_100029,37,Working Age (25-55),Male,55800.0,23000,debt_consolidation,3,18,12,0.3543,0,0,0,Month_6
CUST_100030,38,Working Age (25-55),Male,78200.0,27900,debt_consolidation,3,12,6,0.2953,0,1,0,Month_6
CUST_100031,51,Working Age (25-55),Female,67200.0,31600,medical,5,19,10,0.2182,0,0,0,Month_6
CUST_100032,37,Working Age (25-55),Female,26700.0,11000,credit_card,1,12,8,0.6136,0,0,1,Month_6
CUST_100033,33,Working Age (25-55),Female,58700.0,12500,home_improvement,2,14,5,0.3174,0,0,0,Month_6
CUST_100034,38,Working Age (25-55),Male,130700.0,29100,credit_card,6,14,10,0.315,1,0,0,Month_6
CUST_100035,51,Working Age (25-55),Female,47100.0,20700,medical,3,17,8,0.332,1,0,1,Month_6
CUST_100036,30,Working Age (25-55),Male,36100.0,17800,small_business,10,10,9,0.2397,1,0,0,Month_6
CUST_100037,59,Senior (>55),Female,70000.0,21800,debt_consolidation,2,19,5,0.165,0,0,0,Month_6
CUST_100038,48,Working Age (25-55),Female,64400.0,10100,home_improvement,6,17,6,0.23,1,0,0,Month_6
CUST_100039,29,Working Age (25-55),Male,53900.0,10000,debt_consolidation,3,7,9,0.3155,0,0,0,Month_6
CUST_100040,56,Senior (>55),Male,24800.0,6800,small_business,11,19,8,0.4083,0,1,0,Month_6
CUST_100041,44,Working Age (25-55),Male,19500.0,3600,debt_consolidation,6,14,7,0.5609,0,1,1,Month_6
CUST_100042,42,Working Age (25-55),Female,54300.0,15400,credit_card,5,17,7,0.3647,1,1,1,Month_6
CUST_100043,37,Working Age (25-55),Female,76500.0,21900,major_purchase,1,15,2,0.2852,0,1,0,Month_6
CUST_100044,19,Young (<25),Male,38800.0,8800,debt_consolidation,1,6,9,0.3433,1,0,1,Month_6
CUST_100045,58,Senior (>55),Male,63000.0,20100,credit_card,13,15,5,0.3266,0,0,0,Month_6
CUST_100046,46,Working Age (25-55),Female,38900.0,15600,major_purchase,2,17,12,0.417,0,0,0,Month_6
CUST_100047,38,Working Age (25-55),Male,32000.0,7600,debt_consolidation,3,16,8,0.562,0,0,1,Month_6
CUST_100048,40,Working Age (25-55),Female,37300.0,6600,debt_consolidation,9,11,5,0.3942,0,0,0,Month_6
CUST_100049,45,Working Age (25-55),Female,97100.0,46500,debt_consolidation,0,18,7,0.2821,0,0,0,Month_6
CUST_100050,47,Working Age (25-55),Female,134800.0,50000,debt_consolidation,1,17,12,0.3339,0,2,0,Month_6
CUST_100051,29,Working Age (25-55),Female,22500.0,8300,credit_card,11,7,6,0.2394,0,0,0,Month_6
CUST_100052,19,Young (<25),Female,50300.0,26600,debt_consolidation,0,7,2,0.4016,0,1,1,Month_6
CUST_100053,60,Senior (>55),Female,25200.0,5100,debt_consolidation,0,21,5,0.2198,0,0,0,Month_6
CUST_100054,19,Young (<25),Female,70500.0,28600,debt_consolidation,1,9,9,0.165,0,0,0,Month_6
CUST_100055,35,Working Age (25-55),Male,25200.0,8500,debt_consolidation,9,18,6,0.5955,0,0,1,Month_6
CUST_100056,19,Young (<25),Male,15000.0,5400,credit_card,0,7,9,0.603,1,1,1,Month_6
CUST_100057,46,Working Age (25-55),Female,27900.0,12900,major_purchase,20,16,8,0.2941,0,0,0,Month_6
CUST_100058,21,Young (<25),Female,18100.0,6900,debt_consolidation,2,7,11,0.2441,0,0,0,Month_6
CUST_100059,33,Working Age (25-55),Male,39300.0,9600,debt_consolidation,1,13,6,0.3964,0,1,1,Month_6
CUST_100060,44,Working Age (25-55),Male,31800.0,12100,credit_card,4,9,7,0.2799,0,0,0,Month_6
CUST_100061,35,Working Age (25-55),Female,62000.0,17700,home_improvement,5,13,10,0.4476,0,0,0,Month_6
CUST_100062,38,Working Age (25-55),Female,40300.0,18200,major_purchase,15,18,5,0.4657,0,0,0,Month_6
CUST_100063,52,Working Age (25-55),Female,63900.0,9100,debt_consolidation,1,14,9,0.165,0,0,0,Month_6
CUST_100064,45,Working Age (25-55),Female,34300.0,5500,medical,3,13,8,0.243,0,2,0,Month_6
CUST_100065,33,Working Age (25-55),Male,46600.0,21000,credit_card,1,13,10,0.401,0,0,1,Month_6
CUST_100066,33,Working Age (25-55),Female,54900.0,23200,debt_consolidation,0,6,7,0.2994,0,1,1,Month_6
CUST_100067,32,Working Age (25-55),Female,22500.0,10300,credit_card,0,12,11,0.3108,0,0,0,Month_6
CUST_100068,59,Senior (>55),Female,31400.0,15300,home_improvement,6,17,11,0.4488,0,0,1,Month_6
CUST_100069,19,Young (<25),Male,32900.0,17200,credit_card,0,8,10,0.4126,0,0,1,Month_6
CUST_100070,30,Working Age (25-55),Female,61800.0,9700,credit_card,11,9,8,0.2754,0,0,0,Month_6
CUST_100071,52,Working Age (25-55),Female,29000.0,10700,debt_consolidation,11,17,5,0.384,0,2,0,Month_6
CUST_100072,19,Young (<25),Female,16000.0,6300,debt_consolidation,1,3,9,0.5622,0,0,1,Month_6
CUST_100073,21,Young (<25),Female,46400.0,11700,debt_consolidation,3,12,9,0.3174,1,2,1,Month_6
CUST_100074,33,Working Age (25-55),Female,51600.0,24800,credit_card,12,8,5,0.5382,1,0,1,Month_6
CUST_100075,52,Working Age (25-55),Female,17200.0,4900,credit_card,0,22,6,0.2928,1,1,1,Month_6
CUST_100076,39,Working Age (25-55),Female,30500.0,16400,debt_consolidation,0,12,3,0.233,0,0,0,Month_6
CUST_100077,48,Working Age (25-55),Male,57400.0,10800,debt_consolidation,22,14,11,0.2922,0,1,0,Month_6
CUST_100078,58,Senior (>55),Male,18200.0,6900,major_purchase,20,21,5,0.3675,0,0,0,Month_6
CUST_100079,26,Working Age (25-55),Female,46000.0,16300,debt_consolidation,5,12,9,0.3996,0,2,1,Month_6
CUST_100080,33,Working Age (25-55),Male,29300.0,15400,debt_consolidation,6,10,6,0.5177,0,0,1,Month_6
CUST_100081,21,Young (<25),Male,41600.0,17200,debt_consolidation,3,7,5,0.2726,0,0,0,Month_6
CUST_100082,52,Working Age (25-55),Female,67200.0,19300,medical,2,15,6,0.4415,0,0,0,Month_6
CUST_100083,37,Working Age (25-55),Female,31400.0,8400,debt_consolidation,6,10,6,0.2264,0,1,0,Month_6
CUST_100084,48,Working Age (25-55),Female,31800.0,5200,debt_consolidation,3,15,9,0.2872,0,0,0,Month_6
CUST_100085,21,Young (<25),Female,42700.0,6500,home_improvement,0,8,7,0.3224,1,0,1,Month_6
CUST_100086,33,Working Age (25-55),Male,52500.0,14200,credit_card,0,12,5,0.4098,1,0,1,Month_6
CUST_100087,36,Working Age (25-55),Male,95500.0,37500,major_purchase,9,13,8,0.1752,0,0,0,Month_6
CUST_100088,42,Working Age (25-55),Female,64700.0,23100,credit_card,16,11,4,0.2298,0,0,0,Month_6
CUST_100089,66,Senior (>55),Male,18000.0,8900,credit_card,2,19,11,0.4336,0,2,1,Month_6
CUST_100090,39,Working Age (25-55),Female,62100.0,10500,debt_consolidation,0,10,8,0.3627,0,0,0,Month_6
CUST_100091,42,Working Age (25-55),Male,43600.0,22300,credit_card,7,11,8,0.4938,1,0,1,Month_6
CUST_100092,32,Working Age (25-55),Male,62900.0,19200,credit_card,1,12,8,0.6247,0,0,1,Month_6
CUST_100093,60,Senior (>55),Female,100400.0,44900,small_business,0,22,7,0.3702,0,3,1,Month_6
CUST_100094,43,Working Age (25-55),Male,32400.0,17600,credit_card,6,21,11,0.356,0,0,0,Month_6
CUST_100095,59,Senior (>55),Male,94400.0,45900,major_purchase,0,28,11,0.542,1,0,1,Month_6
CUST_100096,46,Working Age (25-55),Male,43900.0,17900,home_improvement,2,15,14,0.1776,0,1,0,Month_6
CUST_100097,26,Working Age (25-55),Female,15000.0,5800,medical,3,4,8,0.4136,1,2,1,Month_6
CUST_100098,46,Working Age (25-55),Female,26800.0,3900,debt_consolidation,11,9,7,0.3358,0,1,0,Month_6
CUST_100099,38,Working Age (25-55),Male,32600.0,4900,debt_consolidation,5,17,4,0.2147,1,0,0,Month_6
CUST_100100,38,Working Age (25-55),Male,29700.0,11800,credit_card,0,16,6,0.4892,1,0,1,Month_6
CUST_100101,50,Working Age (25-55),Female,47400.0,12000,home_improvement,3,17,4,0.3607,0,0,0,Month_6
CUST_100102,43,Working Age (25-55),Female,51600.0,27100,debt_consolidation,0,10,5,0.3913,0,0,1,Month_6
CUST_100103,19,Young (<25),Female,29400.0,14100,debt_consolidation,0,13,7,0.4439,1,0,1,Month_6
CUST_100104,52,Working Age (25-55),Female,32300.0,5200,small_business,14,19,11,0.3462,0,0,0,Month_6
CUST_100105,33,Working Age (25-55),Female,32100.0,4000,debt_consolidation,8,15,10,0.3547,1,0,0,Month_6
CUST_100106,48,Working Age (25-55),Male,103800.0,50000,debt_consolidation,3,17,9,0.5515,0,0,1,Month_6
CUST_100107,33,Working Age (25-55),Male,25000.0,7500,debt_consolidation,6,12,13,0.3801,0,1,1,Month_6
CUST_100108,48,Working Age (25-55),Female,100500.0,15500,debt_consolidation,8,16,12,0.3516,0,0,0,Month_6
CUST_100109,32,Working Age (25-55),Female,32800.0,10600,debt_consolidation,12,12,7,0.4492,0,0,0,Month_6
CUST_100110,25,Working Age (25-55),Female,25600.0,11700,credit_card,5,8,7,0.4304,0,0,1,Month_6
CUST_100111,42,Working Age (25-55),Male,40000.0,18100,debt_consolidation,19,11,5,0.3102,0,0,0,Month_6
CUST_100112,30,Working Age (25-55),Male,23500.0,7000,major_purchase,4,9,7,0.2249,0,1,1,Month_6
CUST_100113,43,Working Age (25-55),Female,48300.0,11200,small_business,0,16,6,0.259,0,1,0,Month_6
CUST_100114,43,Working Age (25-55),Male,24700.0,12600,debt_consolidation,19,9,3,0.2818,0,0,0,Month_6
CUST_100115,64,Senior (>55),Female,37500.0,11200,medical,2,26,9,0.4024,0,0,0,Month_6
CUST_100116,56,Senior (>55),Male,28600.0,3900,debt_consolidation,5,22,10,0.3153,0,1,0,Month_6
CUST_100117,51,Working Age (25-55),Male,32100.0,13500,small_business,0,19,6,0.6115,1,0,1,Month_6
CUST_100118,26,Working Age (25-55),Male,51200.0,20300,credit_card,0,6,4,0.3666,0,0,1,Month_6
CUST_100119,56,Senior (>55),Male,28000.0,10400,credit_card,3,15,6,0.3675,0,1,1,Month_6
CUST_100120,37,Working Age (25-55),Female,58900.0,21800,debt_consolidation,1,14,10,0.4523,0,0,1,Month_6
CUST_100121,22,Young (<25),Female,29900.0,10400,debt_consolidation,0,2,7,0.2822,0,2,1,Month_6
CUST_100122,31,Working Age (25-55),Male,66200.0,8700,major_purchase,6,8,11,0.4752,0,0,1,Month_6
CUST_100123,48,Working Age (25-55),Female,18500.0,9700,medical,8,20,5,0.4451,0,0,1,Month_6
CUST_100124,40,Working Age (25-55),Male,42500.0,17500,debt_consolidation,10,18,2,0.3786,0,0,0,Month_6
CUST_100125,34,Working Age (25-55),Female,71400.0,28300,debt_consolidation,4,10,5,0.4615,0,2,1,Month_6
CUST_100126,48,Working Age (25-55),Female,59900.0,30200,medical,1,15,8,0.2111,0,2,0,Month_6
CUST_100127,54,Working Age (25-55),Female,67300.0,9400,credit_card,2,20,4,0.1761,1,0,0,Month_6
CUST_100128,40,Working Age (25-55),Male,44300.0,11900,medical,2,13,3,0.4544,0,1,0,Month_6
CUST_100129,48,Working Age (25-55),Male,45100.0,24200,credit_card,0,14,10,0.3385,0,0,0,Month_6
CUST_100130,45,Working Age (25-55),Female,15000.0,8000,debt_consolidation,2,11,6,0.2637,1,0,1,Month_6
CUST_100131,40,Working Age (25-55),Male,28300.0,11200,debt_consolidation,0,11,7,0.3633,0,0,0,Month_6
CUST_100132,32,Working Age (25-55),Male,74400.0,29000,credit_card,0,10,12,0.2118,1,0,0,Month_6
CUST_100133,36,Working Age (25-55),Male,34700.0,16100,credit_card,5,11,6,0.2871,0,0,0,Month_6
CUST_100134,19,Young (<25),Female,78900.0,38600,debt_consolidation,0,6,4,0.4059,0,0,1,Month_6
CUST_100135,60,Senior (>55),Female,78100.0,19500,medical,1,21,5,0.2913,0,0,0,Month_6
CUST_100136,50,Working Age (25-55),Male,32300.0,14600,debt_consolidation,13,19,8,0.3161,0,0,0,Month_6
CUST_100137,28,Working Age (25-55),Male,21800.0,10900,debt_consolidation,6,11,10,0.3105,1,1,1,Month_6
CUST_100138,23,Young (<25),Male,40100.0,19400,medical,5,10,5,0.1771,0,0,0,Month_6
CUST_100139,40,Working Age (25-55),Male,114700.0,49500,debt_consolidation,8,16,1,0.224,0,1,0,Month_6
CUST_100140,58,Senior (>55),Male,44600.0,21700,debt_consolidation,1,22,6,0.198,0,0,1,Month_6
CUST_100141,46,Working Age (25-55),Female,32300.0,16600,debt_consolidation,1,15,6,0.3055,0,0,0,Month_6
CUST_100142,44,Working Age (25-55),Male,18300.0,6300,debt_consolidation,16,16,5,0.5219,0,0,1,Month_6
CUST_100143,30,Working Age (25-55),Male,96000.0,34800,debt_consolidation,1,12,12,0.3768,0,0,0,Month_6
CUST_100144,57,Senior (>55),Female,48800.0,12500,debt_consolidation,4,17,9,0.3145,0,0,0,Month_6
CUST_100145,51,Working Age (25-55),Male,108500.0,48300,debt_consolidation,0,13,5,0.5566,0,0,1,Month_6
CUST_100146,41,Working Age (25-55),Male,28200.0,4700,major_purchase,1,15,5,0.2956,0,0,0,Month_6
CUST_100147,37,Working Age (25-55),Female,17600.0,6300,debt_consolidation,3,13,9,0.5938,1,1,1,Month_6
CUST_100148,30,Working Age (25-55),Male,133100.0,22500,credit_card,9,8,5,0.1972,0,0,0,Month_6
CUST_100149,41,Working Age (25-55),Male,23100.0,4600,debt_consolidation,17,13,8,0.5037,0,0,1,Month_6
CUST_100150,50,Working Age (25-55),Male,25000.0,11200,credit_card,12,21,4,0.2979,0,3,0,Month_6
CUST_100151,46,Working Age (25-55),Male,37000.0,14900,major_purchase,2,14,6,0.5413,0,1,1,Month_6
CUST_100152,32,Working Age (25-55),Male,40200.0,12900,credit_card,5,12,8,0.3025,1,1,1,Month_6
CUST_100153,56,Senior (>55),Male,15000.0,6900,credit_card,4,22,9,0.3034,0,1,0,Month_6
CUST_100154,50,Working Age (25-55),Female,43100.0,19400,debt_consolidation,6,21,5,0.2438,0,0,1,Month_6
CUST_100155,44,Working Age (25-55),Female,42900.0,17100,debt_consolidation,2,16,5,0.3485,0,0,0,Month_6
CUST_100156,64,Senior (>55),Male,18500.0,9600,debt_consolidation,4,23,7,0.3184,0,0,0,Month_6
CUST_100157,31,Working Age (25-55),Male,49400.0,14200,credit_card,1,14,7,0.2471,0,0,0,Month_6
CUST_100158,37,Working Age (25-55),Female,45400.0,17400,debt_consolidation,4,15,8,0.3145,0,0,0,Month_6
CUST_100159,37,Working Age (25-55),Male,68000.0,18600,credit_card,0,16,7,0.4582,1,0,1,Month_6
CUST_100160,37,Working Age (25-55),Female,21300.0,10100,credit_card,4,20,9,0.4389,0,0,0,Month_6
CUST_100161,57,Senior (>55),Female,38100.0,6400,small_business,4,17,7,0.3903,0,0,0,Month_6
CUST_100162,68,Senior (>55),Female,39300.0,12200,debt_consolidation,4,23,9,0.367,0,1,1,Month_6
CUST_100163,33,Working Age (25-55),Male,63000.0,20000,small_business,3,7,8,0.1736,0,1,0,Month_6
CUST_100164,46,Working Age (25-55),Male,101100.0,15400,credit_card,3,15,4,0.3309,0,0,0,Month_6
CUST_100165,38,Working Age (25-55),Female,53800.0,24500,debt_consolidation,6,9,8,0.2301,1,0,1,Month_6
CUST_100166,42,Working Age (25-55),Male,56000.0,24400,major_purchase,2,12,15,0.3155,0,0,0,Month_6
CUST_100167,24,Young (<25),Female,53200.0,24300,major_purchase,4,11,8,0.2207,0,1,0,Month_6
CUST_100168,52,Working Age (25-55),Male,40600.0,22100,medical,3,19,5,0.4219,0,0,1,Month_6
CUST_100169,34,Working Age (25-55),Male,36700.0,9500,credit_card,1,14,6,0.1916,0,0,0,Month_6
CUST_100170,24,Young (<25),Male,104700.0,50000,debt_consolidation,0,10,10,0.4252,0,0,1,Month_6
CUST_100171,42,Working Age (25-55),Female,77700.0,10900,debt_consolidation,1,19,3,0.4192,0,0,0,Month_6
CUST_100172,27,Working Age (25-55),Female,92200.0,48700,credit_card,9,4,12,0.4458,0,0,1,Month_6
CUST_100173,36,Working Age (25-55),Female,55000.0,27700,small_business,8,11,5,0.3185,0,0,0,Month_6
CUST_100174,26,Working Age (25-55),Female,37500.0,11700,debt_consolidation,8,9,10,0.6296,0,0,1,Month_6
CUST_100175,52,Working Age (25-55),Female,41800.0,21100,credit_card,4,17,5,0.5023,0,2,1,Month_6
CUST_100176,21,Young (<25),Female,69400.0,36300,credit_card,1,6,2,0.1714,0,0,0,Month_6
CUST_100177,22,Young (<25),Female,47800.0,22300,home_improvement,1,11,4,0.1921,0,0,0,Month_6
CUST_100178,32,Working Age (25-55),Male,62000.0,28800,small_business,1,14,5,0.4721,0,0,1,Month_6
CUST_100179,25,Working Age (25-55),Male,54000.0,20500,debt_consolidation,4,10,8,0.2055,0,0,1,Month_6
CUST_100180,56,Senior (>55),Male,23600.0,7400,debt_consolidation,0,22,4,0.287,0,0,0,Month_6
CUST_100181,36,Working Age (25-55),Female,59000.0,13800,credit_card,4,13,10,0.2221,0,1,0,Month_6
CUST_100182,31,Working Age (25-55),Male,49700.0,11400,debt_consolidation,2,12,6,0.4374,0,0,0,Month_6
CUST_100183,49,Working Age (25-55),Male,60100.0,20400,debt_consolidation,14,16,11,0.3227,0,0,0,Month_6
CUST_100184,29,Working Age (25-55),Male,74800.0,37400,major_purchase,9,13,3,0.5868,1,1,1,Month_6
CUST_100185,36,Working Age (25-55),Male,56300.0,20400,credit_card,5,13,5,0.4215,0,0,1,Month_6
CUST_100186,57,Senior (>55),Male,63300.0,14600,debt_consolidation,2,18,8,0.317,0,0,0,Month_6
CUST_100187,40,Working Age (25-55),Female,134600.0,50000,debt_consolidation,0,19,8,0.3079,0,1,0,Month_6
CUST_100188,40,Working Age (25-55),Female,95400.0,32200,debt_consolidation,7,10,6,0.2621,0,1,0,Month_6
CUST_100189,54,Working Age (25-55),Male,99500.0,46500,debt_consolidation,14,14,8,0.3626,0,0,0,Month_6
CUST_100190,52,Working Age (25-55),Male,73600.0,24600,small_business,0,14,7,0.2082,1,0,0,Month_6
CUST_100191,49,Working Age (25-55),Male,36400.0,15100,credit_card,0,17,9,0.3395,0,0,0,Month_6
CUST_100192,36,Working Age (25-55),Male,23300.0,6100,major_purchase,4,11,6,0.3367,0,0,0,Month_6
CUST_100193,52,Working Age (25-55),Male,58700.0,13000,credit_card,8,25,13,0.4153,0,1,0,Month_6
CUST_100194,29,Working Age (25-55),Female,37500.0,8200,credit_card,6,8,8,0.5392,0,1,1,Month_6
CUST_100195,36,Working Age (25-55),Male,31700.0,7600,credit_card,0,10,5,0.1793,0,3,1,Month_6
CUST_100196,59,Senior (>55),Female,97800.0,40900,debt_consolidation,7,23,6,0.3045,0,3,0,Month_6
CUST_100197,20,Young (<25),Female,91600.0,33700,debt_consolidation,0,11,3,0.3517,0,0,0,Month_6
CUST_100198,26,Working Age (25-55),Male,38000.0,17300,debt_consolidation,2,8,3,0.2355,0,3,0,Month_6
CUST_100199,44,Working Age (25-55),Female,100000.0,24600,home_improvement,7,11,12,0.2425,1,0,0,Month_6
CUST_100200,37,Working Age (25-55),Female,57800.0,20500,debt_consolidation,5,11,9,0.2284,0,2,0,Month_6
CUST_100201,57,Senior (>55),Male,36000.0,11300,small_business,1,19,6,0.4454,0,0,0,Month_6
CUST_100202,46,Working Age (25-55),Female,32400.0,8100,major_purchase,0,13,5,0.2698,0,0,0,Month_6
CUST_100203,21,Young (<25),Male,27600.0,13700,debt_consolidation,3,8,8,0.4732,0,0,1,Month_6
CUST_100204,28,Working Age (25-55),Male,15000.0,7500,small_business,5,10,7,0.4187,0,0,1,Month_6
CUST_100205,39,Working Age (25-55),Female,60100.0,11600,credit_card,9,12,4,0.3828,0,0,0,Month_6
CUST_100206,33,Working Age (25-55),Female,38400.0,18600,home_improvement,8,11,8,0.3213,0,0,0,Month_6
CUST_100207,68,Senior (>55),Female,70800.0,19000,debt_consolidation,3,27,7,0.3946,1,1,1,Month_6
CUST_100208,66,Senior (>55),Female,18600.0,9200,debt_consolidation,4,22,7,0.337,0,0,0,Month_6
CUST_100209,69,Senior (>55),Female,52100.0,6600,medical,1,24,6,0.5523,0,3,1,Month_6
CUST_100210,40,Working Age (25-55),Female,59600.0,8100,debt_consolidation,1,11,10,0.2967,0,0,0,Month_6
CUST_100211,37,Working Age (25-55),Female,30300.0,7000,credit_card,1,13,9,0.3775,0,0,0,Month_6
CUST_100212,34,Working Age (25-55),Male,76500.0,37300,debt_consolidation,0,13,4,0.5534,0,0,1,Month_6
CUST_100213,20,Young (<25),Male,78400.0,39700,credit_card,2,4,11,0.2873,0,0,1,Month_6
CUST_100214,39,Working Age (25-55),Female,29100.0,4000,home_improvement,0,9,7,0.3639,0,0,0,Month_6
CUST_100215,47,Working Age (25-55),Female,87100.0,37900,credit_card,2,14,10,0.3475,0,0,0,Month_6
CUST_100216,52,Working Age (25-55),Male,19700.0,5800,home_improvement,1,23,7,0.4399,0,0,1,Month_6
CUST_100217,44,Working Age (25-55),Female,61900.0,15700,small_business,0,11,6,0.273,0,0,0,Month_6
CUST_100218,34,Working Age (25-55),Female,41200.0,6900,medical,3,15,9,0.2672,0,2,0,Month_6
CUST_100219,35,Working Age (25-55),Male,52100.0,12300,debt_consolidation,9,13,6,0.4244,0,1,0,Month_6
CUST_100220,40,Working Age (25-55),Female,60500.0,14700,medical,0,14,3,0.2573,0,0,0,Month_6
CUST_100221,39,Working Age (25-55),Male,28500.0,7100,debt_consolidation,1,11,11,0.5847,1,0,1,Month_6
CUST_100222,26,Working Age (25-55),Male,82900.0,12100,small_business,4,1,6,0.4177,0,0,0,Month_6
CUST_100223,29,Working Age (25-55),Female,33500.0,12600,debt_consolidation,0,8,7,0.2301,0,0,0,Month_6
CUST_100224,38,Working Age (25-55),Female,95600.0,19100,credit_card,0,8,14,0.2618,0,0,0,Month_6
CUST_100225,54,Working Age (25-55),Male,46600.0,6000,small_business,3,18,6,0.296,0,0,0,Month_6
CUST_100226,35,Working Age (25-55),Female,88900.0,15100,debt_consolidation,2,16,8,0.1998,0,1,0,Month_6
CUST_100227,34,Working Age (25-55),Female,51700.0,14500,medical,1,14,4,0.1954,0,0,0,Month_6
CUST_100228,46,Working Age (25-55),Male,39400.0,10100,debt_consolidation,2,15,2,0.3056,0,0,0,Month_6
CUST_100229,51,Working Age (25-55),Male,37200.0,13100,debt_consolidation,2,22,9,0.2282,0,0,0,Month_6
CUST_100230,47,Working Age (25-55),Male,28800.0,6600,medical,12,15,5,0.2938,0,0,0,Month_6
CUST_100231,52,Working Age (25-55),Male,45900.0,12700,debt_consolidation,3,14,10,0.2354,0,1,0,Month_6
CUST_100232,49,Working Age (25-55),Female,28300.0,8600,home_improvement,13,19,5,0.2279,0,0,0,Month_6
CUST_100233,52,Working Age (25-55),Male,53400.0,21100,home_improvement,0,22,5,0.2441,0,2,0,Month_6
CUST_100234,28,Working Age (25-55),Female,105600.0,33000,home_improvement,9,2,8,0.3697,0,0,0,Month_6
CUST_100235,37,Working Age (25-55),Male,15800.0,4500,credit_card,0,11,9,0.4499,0,0,1,Month_6
CUST_100236,36,Working Age (25-55),Female,62500.0,22000,major_purchase,7,8,14,0.316,0,0,0,Month_6
CUST_100237,19,Young (<25),Female,18600.0,8800,major_purchase,1,3,9,0.2157,0,0,0,Month_6
CUST_100238,40,Working Age (25-55),Female,47200.0,19000,credit_card,2,13,3,0.3084,1,0,1,Month_6
CUST_100239,28,Working Age (25-55),Female,34400.0,4400,debt_consolidation,3,12,6,0.214,0,0,0,Month_6
CUST_100240,46,Working Age (25-55),Female,25800.0,9100,credit_card,6,12,3,0.3588,0,1,1,Month_6
CUST_100241,30,Working Age (25-55),Male,29900.0,9500,small_business,0,6,12,0.2395,1,0,0,Month_6
