customer_id,age,age_group,gender,annual_income,loan_amount,loan_purpose,employment_length_years,credit_history_years,num_open_credit_lines,debt_to_income_ratio,has_previous_default,delinquent_2yrs,risk_label
CUST_103966,43,Working Age (25-55),Female,34300.0,6100,credit_card,17,13,10,0.2528,1,0,0
CUST_103967,19,Young (<25),Male,29800.0,11200,debt_consolidation,1,4,7,0.184,0,2,1
CUST_103968,64,Senior (>55),Female,29000.0,5300,debt_consolidation,1,25,5,0.2061,0,0,0
CUST_103969,55,Working Age (25-55),Male,67700.0,9400,debt_consolidation,3,20,11,0.1725,0,1,0
CUST_103970,35,Working Age (25-55),Male,40700.0,17600,major_purchase,1,14,8,0.2642,0,0,1
CUST_103971,26,Working Age (25-55),Female,18000.0,5700,home_improvement,8,13,7,0.1663,0,0,0
CUST_103972,44,Working Age (25-55),Male,69200.0,8400,debt_consolidation,9,14,8,0.2843,0,1,0
CUST_103973,41,Working Age (25-55),Female,53000.0,6500,credit_card,0,10,11,0.1253,0,0,0
CUST_103974,44,Working Age (25-55),Male,113600.0,35700,debt_consolidation,14,11,9,0.2538,0,0,0
CUST_103975,42,Working Age (25-55),Female,66500.0,19200,medical,6,9,6,0.1532,1,0,1
CUST_103976,46,Working Age (25-55),Male,24000.0,3000,medical,0,14,6,0.1436,0,0,0
CUST_103977,57,Senior (>55),Female,18000.0,3200,debt_consolidation,5,18,6,0.2915,0,0,1
CUST_103978,46,Working Age (25-55),Male,36500.0,15500,debt_consolidation,5,18,7,0.1802,0,0,0
CUST_103979,27,Working Age (25-55),Male,38400.0,11500,credit_card,1,9,6,0.174,0,1,1
CUST_103980,56,Senior (>55),Female,91000.0,23100,credit_card,7,18,11,0.2281,0,0,1
CUST_103981,59,Senior (>55),Female,53900.0,10100,debt_consolidation,0,20,6,0.1626,1,0,0
CUST_103982,75,Senior (>55),Male,101100.0,14800,credit_card,3,23,6,0.5257,1,0,1
CUST_103983,26,Working Age (25-55),Female,26100.0,6300,debt_consolidation,0,12,9,0.1771,0,0,0
CUST_103984,42,Working Age (25-55),Male,92100.0,38900,credit_card,17,12,8,0.2609,1,0,1
CUST_103985,19,Young (<25),Female,80500.0,9400,debt_consolidation,1,3,5,0.2458,1,0,1
CUST_103986,46,Working Age (25-55),Male,18000.0,8000,home_improvement,0,18,5,0.2775,0,0,1
CUST_103987,33,Working Age (25-55),Female,112100.0,19400,credit_card,2,13,7,0.4352,1,1,1
CUST_103988,63,Senior (>55),Female,57000.0,13900,credit_card,0,16,4,0.161,0,2,0
CUST_103989,30,Working Age (25-55),Female,67200.0,7800,home_improvement,7,13,10,0.2872,0,0,0
CUST_103990,19,Young (<25),Female,33700.0,10300,credit_card,0,4,3,0.1769,0,0,0
CUST_103991,34,Working Age (25-55),Female,109200.0,29400,debt_consolidation,9,10,6,0.1587,0,2,0
CUST_103992,19,Young (<25),Male,28200.0,9400,debt_consolidation,1,7,6,0.1948,0,0,0
CUST_103993,49,Working Age (25-55),Male,85600.0,24800,debt_consolidation,5,18,5,0.2672,0,0,0
CUST_103994,19,Young (<25),Male,85100.0,20400,debt_consolidation,1,7,9,0.2621,0,0,0
CUST_103995,40,Working Age (25-55),Male,31700.0,11400,home_improvement,2,13,10,0.3563,0,0,1
CUST_103996,19,Young (<25),Female,161300.0,17500,debt_consolidation,1,5,8,0.1502,0,0,0
CUST_103997,36,Working Age (25-55),Male,61500.0,17800,debt_consolidation,4,13,13,0.075,0,1,0
CUST_103998,59,Senior (>55),Female,77600.0,10900,home_improvement,5,20,9,0.2912,0,1,0
CUST_103999,44,Working Age (25-55),Male,23400.0,5900,credit_card,4,20,10,0.177,0,2,0
CUST_104000,29,Working Age (25-55),Female,173600.0,50000,credit_card,2,11,6,0.1336,0,0,0
CUST_104001,39,Working Age (25-55),Female,27600.0,4100,debt_consolidation,11,10,6,0.3185,0,0,0
CUST_104002,40,Working Age (25-55),Female,95200.0,40700,debt_consolidation,0,12,8,0.4882,0,0,1
CUST_104003,45,Working Age (25-55),Male,31300.0,12900,credit_card,3,15,7,0.0652,0,0,0
CUST_104004,23,Young (<25),Female,38500.0,9400,small_business,5,11,7,0.471,0,0,1
CUST_104005,47,Working Age (25-55),Male,83600.0,8500,debt_consolidation,0,20,8,0.1781,0,0,0
CUST_104006,19,Young (<25),Female,95300.0,35900,credit_card,1,5,4,0.0503,1,0,1
CUST_104007,32,Working Age (25-55),Male,26900.0,11000,medical,8,8,4,0.3621,0,1,1
CUST_104008,34,Working Age (25-55),Male,98700.0,15900,credit_card,5,8,3,0.5183,1,0,1
CUST_104009,47,Working Age (25-55),Female,96300.0,40500,debt_consolidation,0,17,4,0.1901,0,0,0
CUST_104010,40,Working Age (25-55),Male,32300.0,13600,home_improvement,0,20,6,0.0673,0,0,0
CUST_104011,23,Young (<25),Male,130500.0,34600,small_business,2,9,5,0.3054,0,2,1
CUST_104012,28,Working Age (25-55),Male,24300.0,9200,credit_card,1,5,11,0.0975,1,0,1
CUST_104013,42,Working Age (25-55),Male,38400.0,9800,small_business,16,12,8,0.5201,0,0,1
CUST_104014,39,Working Age (25-55),Male,70500.0,21000,credit_card,5,11,6,0.1555,0,0,0
CUST_104015,33,Working Age (25-55),Male,33900.0,7200,small_business,1,9,8,0.4505,0,2,1
CUST_104016,34,Working Age (25-55),Female,62600.0,9800,major_purchase,13,10,7,0.2839,0,1,0
CUST_104017,48,Working Age (25-55),Male,61900.0,22400,credit_card,6,17,14,0.2567,1,0,1
CUST_104018,33,Working Age (25-55),Female,48900.0,4900,credit_card,1,13,6,0.1336,0,0,0
CUST_104019,38,Working Age (25-55),Female,85600.0,25900,credit_card,2,16,12,0.3212,0,0,0
CUST_104020,66,Senior (>55),Male,47800.0,19200,home_improvement,1,24,5,0.2901,0,0,0
CUST_104021,22,Young (<25),Female,61500.0,10900,small_business,4,1,7,0.1224,0,0,0
CUST_104022,19,Young (<25),Female,101800.0,22000,debt_consolidation,1,3,5,0.1099,0,0,0
CUST_104023,49,Working Age (25-55),Male,83700.0,25600,home_improvement,11,16,8,0.4942,0,0,1
CUST_104024,31,Working Age (25-55),Male,83500.0,15600,home_improvement,2,11,7,0.2405,0,0,0
CUST_104025,36,Working Age (25-55),Male,28800.0,11400,home_improvement,9,15,4,0.2247,0,0,0
CUST_104026,30,Working Age (25-55),Male,72300.0,16500,home_improvement,0,10,7,0.2064,0,0,0
CUST_104027,36,Working Age (25-55),Male,33400.0,10100,debt_consolidation,18,12,9,0.0889,0,0,0
CUST_104028,59,Senior (>55),Female,26800.0,4800,debt_consolidation,12,21,6,0.24,0,0,0
CUST_104029,49,Working Age (25-55),Female,52100.0,6000,home_improvement,2,16,12,0.1007,0,0,0
CUST_104030,50,Working Age (25-55),Male,32900.0,5300,major_purchase,7,17,10,0.2654,0,1,0
CUST_104031,23,Young (<25),Female,83700.0,9700,debt_consolidation,5,11,7,0.2524,0,0,0
CUST_104032,26,Working Age (25-55),Male,84800.0,22400,credit_card,8,8,14,0.2504,0,0,0
CUST_104033,19,Young (<25),Male,19000.0,5800,home_improvement,1,6,7,0.1893,0,0,0
CUST_104034,30,Working Age (25-55),Female,34400.0,4000,home_improvement,3,10,8,0.2581,0,0,0
CUST_104035,51,Working Age (25-55),Male,24300.0,3200,credit_card,10,21,5,0.1097,0,0,0
CUST_104036,46,Working Age (25-55),Male,42000.0,11300,debt_consolidation,7,12,4,0.2292,0,0,0
CUST_104037,37,Working Age (25-55),Female,69600.0,26400,home_improvement,2,18,4,0.1895,0,0,0
CUST_104038,39,Working Age (25-55),Male,47400.0,15200,home_improvement,9,10,8,0.1022,0,0,0
CUST_104039,31,Working Age (25-55),Male,39200.0,5400,home_improvement,0,8,7,0.2649,0,1,1
CUST_104040,42,Working Age (25-55),Female,110800.0,45500,home_improvement,7,16,10,0.3244,1,0,1
CUST_104041,49,Working Age (25-55),Male,18000.0,7600,debt_consolidation,1,20,9,0.1116,0,0,0
CUST_104042,20,Young (<25),Male,107000.0,22900,medical,1,2,8,0.1519,0,0,0
CUST_104043,43,Working Age (25-55),Male,40200.0,12700,home_improvement,3,11,5,0.2425,0,0,0
CUST_104044,51,Working Age (25-55),Male,51900.0,14100,credit_card,2,18,6,0.3224,0,0,0
CUST_104045,35,Working Age (25-55),Male,40500.0,17400,major_purchase,3,19,9,0.2733,0,0,0
CUST_104046,48,Working Age (25-55),Female,126600.0,35200,major_purchase,3,20,4,0.2106,1,0,0
CUST_104047,73,Senior (>55),Male,27500.0,12000,home_improvement,2,24,9,0.3744,0,0,1
CUST_104048,38,Working Age (25-55),Male,54500.0,9300,credit_card,0,6,7,0.1955,0,0,0
CUST_104049,44,Working Age (25-55),Female,72400.0,16000,credit_card,7,15,5,0.0622,0,0,0
CUST_104050,31,Working Age (25-55),Female,22300.0,8300,debt_consolidation,2,11,3,0.0539,0,0,0
CUST_104051,42,Working Age (25-55),Male,32700.0,12200,debt_consolidation,3,13,6,0.3644,0,0,1
CUST_104052,45,Working Age (25-55),Male,49900.0,17800,credit_card,5,13,6,0.0818,0,0,0
CUST_104053,42,Working Age (25-55),Male,33300.0,13300,credit_card,12,15,6,0.1936,0,1,0
CUST_104054,27,Working Age (25-55),Male,34600.0,12000,debt_consolidation,6,6,9,0.1473,0,0,0
CUST_104055,42,Working Age (25-55),Male,44700.0,14400,major_purchase,0,20,6,0.056,0,3,0
CUST_104056,57,Senior (>55),Male,77400.0,20200,credit_card,9,24,6,0.1827,0,0,0
CUST_104057,45,Working Age (25-55),Male,44900.0,11800,credit_card,22,17,15,0.2434,0,1,0
CUST_104058,51,Working Age (25-55),Female,98000.0,23700,debt_consolidation,3,18,10,0.1852,0,0,0
CUST_104059,37,Working Age (25-55),Male,31300.0,9900,debt_consolidation,17,10,8,0.1855,0,1,0
CUST_104060,48,Working Age (25-55),Male,27200.0,6600,small_business,3,16,5,0.1981,0,0,0
CUST_104061,43,Working Age (25-55),Male,156300.0,23700,debt_consolidation,3,19,7,0.3616,0,0,0
CUST_104062,28,Working Age (25-55),Male,37700.0,5200,credit_card,2,12,7,0.0655,1,0,0
CUST_104063,43,Working Age (25-55),Male,26300.0,11100,credit_card,5,15,13,0.2552,0,1,1
CUST_104064,28,Working Age (25-55),Female,20800.0,2300,credit_card,1,12,13,0.1162,0,0,0
CUST_104065,32,Working Age (25-55),Female,97900.0,13400,credit_card,0,12,3,0.4504,0,0,1
CUST_104066,42,Working Age (25-55),Female,44900.0,11500,debt_consolidation,0,15,5,0.0537,0,0,0
CUST_104067,43,Working Age (25-55),Female,47100.0,9000,debt_consolidation,1,17,5,0.0555,0,0,0
CUST_104068,25,Working Age (25-55),Male,49600.0,12000,credit_card,2,10,5,0.1527,0,0,0
CUST_104069,52,Working Age (25-55),Female,94600.0,13300,home_improvement,4,20,7,0.1083,1,0,0
CUST_104070,46,Working Age (25-55),Female,49100.0,7200,debt_consolidation,1,16,10,0.1044,0,1,0
CUST_104071,31,Working Age (25-55),Male,196700.0,50000,debt_consolidation,13,10,6,0.0685,0,0,0
CUST_104072,21,Young (<25),Male,58300.0,21300,debt_consolidation,1,5,6,0.4878,0,0,1
CUST_104073,38,Working Age (25-55),Female,97100.0,13300,credit_card,2,11,3,0.0686,0,0,0
CUST_104074,34,Working Age (25-55),Male,84400.0,28200,debt_consolidation,0,7,9,0.287,0,2,1
CUST_104075,41,Working Age (25-55),Male,53100.0,16600,debt_consolidation,1,11,11,0.0756,0,0,0
CUST_104076,35,Working Age (25-55),Female,39200.0,13700,credit_card,0,9,7,0.0824,0,0,1
CUST_104077,19,Young (<25),Female,65000.0,17300,debt_consolidation,1,5,3,0.4614,0,3,1
CUST_104078,35,Working Age (25-55),Male,71700.0,13900,credit_card,6,16,9,0.0979,0,0,0
CUST_104079,36,Working Age (25-55),Male,39500.0,13100,debt_consolidation,1,12,8,0.4051,0,0,1
CUST_104080,47,Working Age (25-55),Male,59400.0,13700,major_purchase,2,17,5,0.04,0,1,0
CUST_104081,31,Working Age (25-55),Female,106900.0,18900,debt_consolidation,0,11,5,0.0756,0,0,0
CUST_104082,60,Senior (>55),Female,169100.0,41100,debt_consolidation,9,25,4,0.3751,1,0,0
CUST_104083,19,Young (<25),Male,86700.0,31800,major_purchase,1,4,9,0.0845,1,1,1
CUST_104084,55,Working Age (25-55),Female,150900.0,40200,debt_consolidation,0,18,9,0.0985,0,0,0
CUST_104085,37,Working Age (25-55),Female,38300.0,7800,credit_card,2,12,9,0.3148,0,3,1
CUST_104086,50,Working Age (25-55),Male,79700.0,31200,debt_consolidation,15,20,7,0.191,1,0,0
CUST_104087,40,Working Age (25-55),Female,113100.0,46200,debt_consolidation,2,18,9,0.2544,0,0,0
CUST_104088,53,Working Age (25-55),Male,33100.0,8300,credit_card,3,19,9,0.1449,0,0,0
CUST_104089,35,Working Age (25-55),Male,41500.0,9600,major_purchase,2,15,7,0.2303,0,0,0
CUST_104090,26,Working Age (25-55),Female,140900.0,44300,credit_card,4,9,8,0.3998,1,0,1
CUST_104091,57,Senior (>55),Male,31700.0,3800,credit_card,19,19,7,0.192,0,1,0
CUST_104092,38,Working Age (25-55),Female,25900.0,8900,credit_card,20,16,8,0.1929,0,1,0
CUST_104093,42,Working Age (25-55),Male,125500.0,46900,debt_consolidation,7,16,5,0.2125,1,0,1
CUST_104094,54,Working Age (25-55),Female,104600.0,25000,credit_card,2,16,6,0.1485,0,0,0
CUST_104095,27,Working Age (25-55),Female,68700.0,11100,debt_consolidation,3,12,7,0.2947,0,0,0
CUST_104096,47,Working Age (25-55),Male,52800.0,5800,debt_consolidation,2,15,10,0.4437,1,0,1
CUST_104097,32,Working Age (25-55),Female,42600.0,13800,debt_consolidation,14,10,8,0.1775,0,0,0
CUST_104098,38,Working Age (25-55),Male,63300.0,12300,small_business,6,15,9,0.2345,0,0,0
CUST_104099,40,Working Age (25-55),Female,129200.0,33900,debt_consolidation,2,13,7,0.04,0,0,0
CUST_104100,21,Young (<25),Female,61800.0,14500,credit_card,0,8,10,0.2711,1,0,1
CUST_104101,30,Working Age (25-55),Male,178400.0,28800,debt_consolidation,3,12,10,0.1443,0,0,0
CUST_104102,56,Senior (>55),Female,33100.0,9200,debt_consolidation,20,17,6,0.04,0,0,0
CUST_104103,50,Working Age (25-55),Female,53600.0,14000,credit_card,3,18,8,0.2387,0,0,0
CUST_104104,39,Working Age (25-55),Male,44100.0,14000,home_improvement,1,17,9,0.2114,0,0,0
CUST_104105,42,Working Age (25-55),Male,29800.0,5600,credit_card,0,11,9,0.1247,0,0,0
CUST_104106,36,Working Age (25-55),Male,49800.0,8700,debt_consolidation,2,13,5,0.1199,0,0,0
CUST_104107,56,Senior (>55),Male,68200.0,26300,major_purchase,12,17,9,0.363,0,1,1
CUST_104108,37,Working Age (25-55),Female,72300.0,25000,debt_consolidation,19,16,4,0.2423,0,0,0
CUST_104109,42,Working Age (25-55),Male,178800.0,50000,home_improvement,14,17,6,0.3784,0,0,0
CUST_104110,53,Working Age (25-55),Female,69900.0,10000,credit_card,6,17,7,0.4046,0,0,0
CUST_104111,30,Working Age (25-55),Male,102000.0,18200,credit_card,4,17,3,0.4504,0,2,1
CUST_104112,58,Senior (>55),Female,56200.0,16900,major_purchase,4,23,7,0.2442,0,0,0
CUST_104113,21,Young (<25),Male,136300.0,50000,home_improvement,3,9,9,0.0621,1,0,0
CUST_104114,59,Senior (>55),Male,202600.0,50000,debt_consolidation,6,22,9,0.2006,1,0,0
CUST_104115,35,Working Age (25-55),Male,72600.0,28400,debt_consolidation,2,15,7,0.1844,1,0,1
CUST_104116,37,Working Age (25-55),Male,31400.0,3600,debt_consolidation,5,9,8,0.1573,0,1,0
CUST_104117,19,Young (<25),Male,40100.0,15500,debt_consolidation,0,7,6,0.2089,0,1,1
CUST_104118,34,Working Age (25-55),Male,63300.0,26200,major_purchase,1,13,8,0.1712,0,0,0
CUST_104119,27,Working Age (25-55),Female,69600.0,8300,debt_consolidation,9,8,6,0.4828,0,1,1
CUST_104120,32,Working Age (25-55),Female,79500.0,19500,credit_card,11,12,9,0.3398,0,0,0
CUST_104121,38,Working Age (25-55),Female,69800.0,20100,home_improvement,3,16,11,0.4318,0,0,1
CUST_104122,51,Working Age (25-55),Female,54400.0,9900,small_business,0,16,1,0.2548,0,0,0
CUST_104123,42,Working Age (25-55),Male,38200.0,10700,credit_card,13,14,7,0.2618,0,0,0
CUST_104124,43,Working Age (25-55),Male,67600.0,27700,home_improvement,6,12,13,0.0978,0,0,0
CUST_104125,26,Working Age (25-55),Male,150300.0,50000,debt_consolidation,2,3,4,0.1509,0,0,0
CUST_104126,29,Working Age (25-55),Male,94900.0,40700,home_improvement,4,12,10,0.3511,0,0,1
CUST_104127,61,Senior (>55),Male,72700.0,19600,debt_consolidation,2,21,7,0.2303,1,0,1
CUST_104128,31,Working Age (25-55),Female,95400.0,23200,major_purchase,3,10,6,0.2255,0,0,0
CUST_104129,59,Senior (>55),Female,44200.0,14700,debt_consolidation,10,17,11,0.1831,0,1,0
CUST_104130,37,Working Age (25-55),Female,41000.0,10100,debt_consolidation,0,12,3,0.196,0,0,0
CUST_104131,40,Working Age (25-55),Female,35900.0,4100,credit_card,0,17,8,0.4039,1,0,1
CUST_104132,52,Working Age (25-55),Male,50600.0,17800,home_improvement,0,18,8,0.2494,0,2,1
CUST_104133,55,Working Age (25-55),Male,43000.0,8500,home_improvement,1,19,10,0.2057,0,0,0
CUST_104134,38,Working Age (25-55),Male,105300.0,12300,debt_consolidation,0,13,6,0.3217,0,0,1
CUST_104135,35,Working Age (25-55),Male,41700.0,4500,debt_consolidation,1,8,7,0.1472,0,0,0
CUST_104136,39,Working Age (25-55),Male,34800.0,14800,debt_consolidation,0,15,5,0.4215,0,0,1
CUST_104137,44,Working Age (25-55),Female,157700.0,29700,credit_card,1,11,7,0.3479,0,0,0
CUST_104138,50,Working Age (25-55),Male,42300.0,10900,credit_card,2,14,7,0.3239,0,0,1
CUST_104139,40,Working Age (25-55),Female,58900.0,25500,debt_consolidation,0,10,9,0.4019,1,3,1
CUST_104140,47,Working Age (25-55),Female,69400.0,18300,credit_card,4,15,8,0.1943,0,0,0
CUST_104141,59,Senior (>55),Female,29000.0,3700,debt_consolidation,4,19,8,0.4114,0,2,1
CUST_104142,44,Working Age (25-55),Male,106900.0,31300,major_purchase,0,15,3,0.2293,0,0,0
CUST_104143,43,Working Age (25-55),Female,76900.0,10100,debt_consolidation,4,12,7,0.3774,1,0,1
CUST_104144,21,Young (<25),Female,127700.0,17000,credit_card,3,10,16,0.2754,1,1,1
CUST_104145,19,Young (<25),Male,37300.0,14800,credit_card,1,9,7,0.1424,0,1,1
CUST_104146,44,Working Age (25-55),Male,57200.0,11500,debt_consolidation,0,14,9,0.2748,0,0,0
CUST_104147,38,Working Age (25-55),Female,55400.0,18700,debt_consolidation,7,11,5,0.312,0,0,1
CUST_104148,33,Working Age (25-55),Female,62600.0,17400,debt_consolidation,2,9,6,0.0897,1,0,0
CUST_104149,42,Working Age (25-55),Male,24300.0,4300,debt_consolidation,0,13,9,0.0629,1,0,1
CUST_104150,39,Working Age (25-55),Female,57600.0,16200,credit_card,1,9,5,0.3029,0,3,1
CUST_104151,53,Working Age (25-55),Male,24700.0,3100,debt_consolidation,1,15,6,0.4598,0,0,1
CUST_104152,41,Working Age (25-55),Male,66000.0,14600,debt_consolidation,3,16,7,0.3514,0,0,0
CUST_104153,31,Working Age (25-55),Female,18000.0,5100,debt_consolidation,5,11,5,0.3604,0,0,1
CUST_104154,51,Working Age (25-55),Female,19600.0,3500,debt_consolidation,6,22,3,0.1431,0,1,0
CUST_104155,37,Working Age (25-55),Female,85000.0,28100,debt_consolidation,1,12,7,0.2398,0,0,0
CUST_104156,46,Working Age (25-55),Female,40100.0,4700,debt_consolidation,1,15,9,0.1587,0,0,0
CUST_104157,34,Working Age (25-55),Female,31500.0,8500,credit_card,1,10,8,0.1121,0,1,0
CUST_104158,32,Working Age (25-55),Male,109000.0,38200,home_improvement,2,10,6,0.368,1,1,1
CUST_104159,41,Working Age (25-55),Female,64900.0,16300,major_purchase,23,12,1,0.1881,0,0,0
CUST_104160,40,Working Age (25-55),Male,87500.0,35500,debt_consolidation,7,14,11,0.4302,0,1,1
CUST_104161,45,Working Age (25-55),Male,49400.0,15900,debt_consolidation,18,15,8,0.0794,0,2,0
CUST_104162,36,Working Age (25-55),Female,236500.0,50000,debt_consolidation,5,11,9,0.0467,0,1,0
CUST_104163,19,Young (<25),Female,38900.0,7800,credit_card,1,10,7,0.3066,0,0,1
CUST_104164,34,Working Age (25-55),Female,141400.0,50000,credit_card,2,17,7,0.0556,0,0,0
CUST_104165,49,Working Age (25-55),Female,52400.0,16400,debt_consolidation,3,20,3,0.1354,0,1,0
CUST_104166,36,Working Age (25-55),Male,21800.0,7900,home_improvement,2,14,5,0.0982,0,0,0
CUST_104167,37,Working Age (25-55),Female,70700.0,29400,credit_card,8,15,3,0.194,0,0,0
CUST_104168,51,Working Age (25-55),Male,64400.0,18900,medical,3,23,9,0.2766,0,0,0
CUST_104169,31,Working Age (25-55),Female,30400.0,12200,debt_consolidation,1,13,9,0.2597,0,0,1
CUST_104170,21,Young (<25),Female,32600.0,9400,debt_consolidation,3,5,3,0.4031,0,0,1
CUST_104171,38,Working Age (25-55),Male,53400.0,16500,debt_consolidation,9,14,8,0.0781,0,0,0
CUST_104172,34,Working Age (25-55),Male,65700.0,16800,debt_consolidation,2,13,9,0.2055,0,3,0
CUST_104173,28,Working Age (25-55),Female,18000.0,2700,major_purchase,5,6,7,0.1395,0,0,0
CUST_104174,37,Working Age (25-55),Female,96700.0,28400,debt_consolidation,0,12,1,0.4339,0,3,1
CUST_104175,45,Working Age (25-55),Male,41300.0,18300,credit_card,3,19,7,0.1068,0,0,0
CUST_104176,39,Working Age (25-55),Female,26000.0,9800,debt_consolidation,0,8,10,0.1256,0,0,0
CUST_104177,43,Working Age (25-55),Female,90900.0,32900,debt_consolidation,0,11,4,0.0939,0,2,0
CUST_104178,61,Senior (>55),Male,53500.0,17400,debt_consolidation,4,20,3,0.11,0,0,0
CUST_104179,35,Working Age (25-55),Male,105800.0,23500,debt_consolidation,1,13,9,0.2916,0,3,1
CUST_104180,43,Working Age (25-55),Male,68900.0,11000,credit_card,6,10,3,0.1863,0,2,0
CUST_104181,33,Working Age (25-55),Male,54100.0,9700,medical,11,11,9,0.1069,0,1,0
CUST_104182,29,Working Age (25-55),Male,49800.0,5100,credit_card,0,13,9,0.1708,0,0,0
CUST_104183,32,Working Age (25-55),Male,70600.0,23700,credit_card,6,11,14,0.0688,0,0,0
CUST_104184,34,Working Age (25-55),Male,43200.0,16600,debt_consolidation,3,14,7,0.1963,0,0,0
CUST_104185,44,Working Age (25-55),Male,33900.0,6600,small_business,0,13,9,0.5257,1,0,1
CUST_104186,68,Senior (>55),Male,75800.0,10000,debt_consolidation,5,21,11,0.103,0,0,0
CUST_104187,31,Working Age (25-55),Female,50000.0,10900,major_purchase,4,13,9,0.153,0,0,0
CUST_104188,35,Working Age (25-55),Female,55200.0,11200,credit_card,3,13,4,0.1767,0,0,0
CUST_104189,39,Working Age (25-55),Male,98600.0,25400,debt_consolidation,13,10,7,0.4657,0,0,1
CUST_104190,44,Working Age (25-55),Male,50900.0,9800,credit_card,3,12,4,0.281,0,0,0
CUST_104191,43,Working Age (25-55),Female,54600.0,12000,medical,23,19,6,0.04,0,1,1
CUST_104192,55,Working Age (25-55),Male,39000.0,16300,debt_consolidation,3,16,8,0.3707,0,0,1
CUST_104193,19,Young (<25),Female,68700.0,14900,debt_consolidation,0,9,6,0.2901,0,1,1
CUST_104194,19,Young (<25),Male,65700.0,24600,debt_consolidation,1,5,2,0.0907,1,1,1
CUST_104195,34,Working Age (25-55),Male,88900.0,28400,credit_card,1,11,8,0.3741,1,0,1
CUST_104196,53,Working Age (25-55),Male,39400.0,8600,debt_consolidation,4,19,9,0.0776,0,0,0
CUST_104197,21,Young (<25),Female,42100.0,16300,home_improvement,3,1,5,0.2323,0,0,0
CUST_104198,19,Young (<25),Male,83800.0,25800,major_purchase,1,2,6,0.0649,0,1,0
CUST_104199,46,Working Age (25-55),Female,62200.0,6400,major_purchase,0,16,2,0.0789,0,0,0
CUST_104200,42,Working Age (25-55),Female,32900.0,4100,debt_consolidation,3,12,1,0.1615,0,0,0
CUST_104201,26,Working Age (25-55),Female,111100.0,40400,credit_card,0,12,9,0.0906,0,1,0
CUST_104202,28,Working Age (25-55),Male,21300.0,5500,debt_consolidation,5,4,4,0.1736,0,0,0
CUST_104203,28,Working Age (25-55),Female,83400.0,20200,credit_card,7,11,6,0.3593,0,0,0
CUST_104204,41,Working Age (25-55),Female,27000.0,4100,home_improvement,16,10,8,0.2301,0,0,0
CUST_104205,32,Working Age (25-55),Male,152800.0,23700,credit_card,0,10,12,0.2035,0,0,0
CUST_104206,45,Working Age (25-55),Male,23200.0,8800,small_business,3,12,6,0.2551,0,2,1
CUST_104207,19,Young (<25),Male,102100.0,39800,home_improvement,1,12,7,0.2612,0,0,1
CUST_104208,29,Working Age (25-55),Male,51800.0,15300,debt_consolidation,11,6,6,0.4112,0,1,1
CUST_104209,26,Working Age (25-55),Female,44300.0,9000,credit_card,4,8,8,0.1854,0,0,0
CUST_104210,36,Working Age (25-55),Male,60000.0,25600,debt_consolidation,0,7,6,0.3248,0,0,1
CUST_104211,33,Working Age (25-55),Male,76700.0,24400,debt_consolidation,2,16,10,0.1357,0,0,0
CUST_104212,49,Working Age (25-55),Female,32900.0,12500,debt_consolidation,5,18,11,0.2764,0,0,0
CUST_104213,19,Young (<25),Female,34600.0,3500,major_purchase,1,7,4,0.2236,0,0,0
CUST_104214,40,Working Age (25-55),Female,77400.0,19900,debt_consolidation,9,18,8,0.4357,0,0,1
CUST_104215,46,Working Age (25-55),Female,21200.0,8600,credit_card,0,16,8,0.2866,0,0,1
CUST_104216,62,Senior (>55),Male,39300.0,8600,home_improvement,15,22,2,0.3862,1,0,1
CUST_104217,34,Working Age (25-55),Male,260000.0,50000,home_improvement,0,12,12,0.1322,0,0,0
CUST_104218,43,Working Age (25-55),Male,31800.0,10500,home_improvement,20,16,4,0.2749,0,0,0
CUST_104219,19,Young (<25),Male,101900.0,15600,debt_consolidation,1,5,8,0.187,0,0,0
CUST_104220,19,Young (<25),Female,39300.0,14600,credit_card,1,6,4,0.0643,0,2,0
CUST_104221,50,Working Age (25-55),Male,71700.0,10000,credit_card,6,19,6,0.3246,0,0,0
CUST_104222,39,Working Age (25-55),Female,77600.0,27500,credit_card,0,14,2,0.2404,0,0,0
CUST_104223,54,Working Age (25-55),Male,100800.0,45000,debt_consolidation,0,18,7,0.1383,0,0,0
CUST_104224,23,Young (<25),Female,48500.0,21100,debt_consolidation,0,3,6,0.2982,0,1,1
CUST_104225,46,Working Age (25-55),Male,161800.0,50000,major_purchase,0,20,9,0.3779,0,0,1
CUST_104226,62,Senior (>55),Female,39200.0,11300,debt_consolidation,3,19,6,0.1416,0,1,0
CUST_104227,45,Working Age (25-55),Female,61600.0,20700,debt_consolidation,1,18,4,0.4176,0,0,1
CUST_104228,43,Working Age (25-55),Female,62000.0,22000,debt_consolidation,9,15,6,0.2168,0,0,0
CUST_104229,40,Working Age (25-55),Male,29200.0,3000,debt_consolidation,2,10,5,0.4158,0,3,1
CUST_104230,21,Young (<25),Male,46300.0,6300,debt_consolidation,3,11,7,0.4232,0,0,1
CUST_104231,56,Senior (>55),Female,59200.0,18300,credit_card,5,20,5,0.2298,0,0,0
CUST_104232,32,Working Age (25-55),Male,42700.0,4400,major_purchase,1,15,7,0.2646,0,0,0
CUST_104233,46,Working Age (25-55),Male,207400.0,50000,debt_consolidation,1,15,6,0.4428,0,0,0
